ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,58356.4
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,58503.0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58032.4
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,58064.8
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,57905.4
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,57998.8
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,58082.2
1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,57615.4
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,58200.0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,59022.6
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,58213.4
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58723.2
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,59745.2
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,61132.6
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,58097.6
1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,58463.0
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,57936.0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,58226.4
1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,58174.2
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,57974.6
0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,59888.2
0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,57845.4
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,59159.8
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,63043.2
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,62746.2
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,58096.6
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58246.4
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,57870.2
0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,57844.6
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,57783.8
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,57860.6
0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,57926.2
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,58055.2
1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,57741.4
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,58209.0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,58006.8
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,57985.6
1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,57741.4
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,58453.6
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,58519.2
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,58613.6
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,59182.0
1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,58220.8
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58306.4
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,58417.2
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,59499.4
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,58462.8
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58418.2
1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,58305.4
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,58167.6
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58524.8
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,60685.2
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,58607.2
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,58741.4
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59221.6
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,63204.8
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,58374.6
0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,58451.2
1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,58618.2
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,58051.4
1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,58290.0
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,58330.6
1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58632.2
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,58205.8
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,58180.8
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,58541.8
0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58231.0
1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58691.2
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,58260.8
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,60474.2
1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,58468.4
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,58805.6
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,58267.0
0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,59584.0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,58482.4
1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,58513.6
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,58555.8
1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,58816.6
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58354.0
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,61926.4
1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,59995.6
1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,61123.0
0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58410.8
0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,58440.4
0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58305.2
0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,60239.2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59819.2
1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,58584.4
1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,58393.4
1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,58340.8
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,58628.2
0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,58840.6
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58368.4
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,58413.4
0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,58322.0
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,58418.0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,58192.6
1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,58286.8
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,58299.0
1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,58552.0
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58493.2
1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,58535.8
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58238.0
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,58770.6
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,59275.8
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,58384.6
0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,59719.8
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,61589.6
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,60804.2
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,58793.4
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,58793.8
1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,59834.6
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,58793.2
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,59254.8
0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,58631.8
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,58720.8
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,61632.0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,58903.8
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,59119.0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,58739.0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58637.6
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,58846.2
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,58634.8
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,58547.6
1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58722.2
1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,58809.0
1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,59754.0
1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,58887.2
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,58615.6
0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,58666.8
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,58706.4
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,58596.8
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,58714.6
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,59070.0
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,59217.0
0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,59362.6
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58878.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58378.4
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,58491.8
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,58501.0
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,60080.4
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,58417.8
0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,58497.2
0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,58844.6
1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,58641.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,60531.2
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,59458.6
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,59193.2
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,63324.4
1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,59720.6
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58782.8
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,59059.2
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,60397.4
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,59475.8
0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,58593.6
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,58673.4
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,62771.6
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,61372.6
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,58653.4
0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,58567.4
0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,60746.2
0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,59275.8
0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,60984.6
0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,62095.0
0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,58975.8
1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,59057.0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,59014.4
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,58983.4
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,59350.0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,58668.4
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,58809.4
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58761.2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,58857.0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,58905.8
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,58881.6
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59112.6
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,59196.2
1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,60141.4
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,60065.2
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,61414.0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,58983.2
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,59245.8
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,58776.6
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,58753.2
0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,59096.0
0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,60060.0
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,59184.0
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,59333.2
0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,58863.4
0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,60172.4
0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,59175.4
1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,59288.8
1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,58745.6
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,58863.4
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,59029.8
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,59005.4
1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,58335.2
1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,58637.6
1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,58849.8
1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,60611.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,63558.8
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,58959.4
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,58621.2
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58925.4
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,58726.8
1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,58504.4
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,59303.4
0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,58990.8
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,59405.4
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,59293.2
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,61653.4
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,58569.0
0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,60079.0
1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,59006.2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,62954.8
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,59027.0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,58906.0
1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,59175.0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,58766.6
1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,58718.6
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,58563.0
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,58981.2
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,58840.2
0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,60141.8
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,58281.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,59061.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,59208.0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,59451.4
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,59297.6
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,59045.4
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,58142.2
0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,58151.4
1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,58493.0
1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,58409.4
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,58201.8
1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,58182.6
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,58933.4
1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,59133.2
0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,58816.0
0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,61299.8
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,58981.0
0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,60259.6
1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,59210.6
1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,59032.8
0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,59230.0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,59567.8
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,59054.4
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,59756.6
1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,59517.2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,58849.6
0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,59353.2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,59104.4
0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,59010.4
0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,59482.2
1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,59543.8
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,59242.8
1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,59040.8
1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,59430.2
1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,60339.2
0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,59608.0
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,62709.2
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,59294.4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57668.2
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,58958.8
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,59045.8
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57976.2
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57535.6
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57482.6
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,58788.8
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,58564.2
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,59142.0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,58714.6
1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58854.6
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,60328.2
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,58718.2
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58752.2
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,58912.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,58331.2
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,58973.4
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,60372.4
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,60461.4
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,60439.2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,59279.6
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,58762.8
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58794.8
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,58756.8
1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,59202.4
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,58896.0
1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,58972.8
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,59343.0
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,59568.4
1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,60367.6
1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,59005.6
1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,61509.2
1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,59576.0
1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,60456.6
1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,59337.6
1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,59577.2
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,59197.2
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,58961.2
0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,59470.6
0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,58821.2
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,59394.0
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59136.4
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,58960.4
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,59409.6
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,59347.4
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59552.0
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,59395.0
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,59697.0
1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,59256.2
1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,59611.6
0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,58994.4
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,59182.2
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,62084.0
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,60820.2
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,65244.6
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59484.2
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,62871.6
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59742.4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59364.4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,58969.8
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,59133.6
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,59193.8
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,59254.2
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,59258.6
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,58941.0
0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,59147.4
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,59233.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,59364.8
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,59237.2
1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,59031.0
1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,59779.0
0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,59399.6
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,59600.4
0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,59219.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,58899.6
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58935.4
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,59094.2
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,59171.8
1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,58830.8
1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,59297.8
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,59577.8
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,61735.2
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,59589.4
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59605.2
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,59233.6
1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,59275.6
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,59017.0
1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,59446.4
0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,59895.2
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,59406.6
0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,60295.2
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,61559.0
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,59032.2
0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,61434.6
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,60409.8
0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,59540.4
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,60658.4
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,59556.2
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,58987.4
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,59130.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,59370.8
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,59389.0
1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,59589.8
1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,59306.2
0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,59351.8
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,59218.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,59336.4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,59018.6
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,59925.4
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,59383.0
1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,59324.2
1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,59473.2
