fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,0,1,0,128,2,1024,46599.4
1,0,0,1,0,64,2,256,132473.4
0,1,1,0,1,128,2,256,46285.6
1,1,1,0,1,64,2,256,132282.6
1,1,0,1,0,128,32,1024,134356.6
0,1,1,0,0,64,32,1024,46145.0
1,0,0,0,0,64,8,256,134959.4
0,0,1,1,0,128,32,1024,46495.6
0,1,0,1,0,64,32,256,46886.0
0,0,0,1,1,64,32,256,46427.2
0,1,1,0,0,128,32,1024,46311.2
1,1,0,0,1,128,8,1024,133644.4
1,1,1,1,1,128,8,1024,130226.0
0,0,0,1,0,64,32,1024,46258.0
1,0,0,1,1,64,32,1024,131342.8
1,0,1,0,1,128,8,1024,136768.0
0,1,1,0,1,64,8,1024,46293.6
0,1,0,0,0,128,8,256,46318.0
0,1,0,1,0,64,32,1024,47346.8
0,0,1,1,0,128,32,256,46471.0
1,1,0,1,0,64,32,256,133072.4
0,0,1,1,0,128,2,256,46483.8
0,1,1,1,0,64,8,256,46687.4
0,0,1,1,1,128,32,256,46567.8
0,1,1,1,1,128,32,256,46742.0
1,0,1,0,1,64,32,256,134956.0
1,0,0,0,0,128,8,256,133984.8
0,0,1,0,1,64,2,1024,46185.2
1,0,1,1,0,128,8,256,142638.0
0,1,0,0,0,128,2,256,46022.8
1,1,1,1,1,128,2,1024,132657.0
0,1,1,1,0,128,8,256,46558.0
0,0,0,0,0,128,2,256,46236.8
0,1,0,1,1,128,32,1024,46648.6
1,0,1,1,0,64,2,1024,140228.0
0,1,0,0,0,128,2,1024,46240.8
1,0,1,1,1,64,8,1024,142008.0
1,0,0,1,0,64,2,256,132473.4
1,0,1,0,0,128,32,256,135051.0
1,1,1,1,1,64,32,256,132168.8
0,0,1,1,1,64,32,256,46565.6
1,1,1,0,0,128,32,1024,132014.6
0,0,1,1,0,64,8,1024,46966.4
1,0,0,1,0,128,2,256,132275.4
1,0,0,1,0,64,8,256,133164.4
1,0,1,1,0,64,32,256,140165.6
0,0,1,1,0,128,32,256,46471.0
1,0,0,0,1,64,8,1024,134427.4
0,0,0,1,1,64,8,1024,47331.0
0,1,0,0,1,64,2,256,46143.2
1,1,0,1,0,128,8,256,131542.8
1,0,1,0,0,128,32,1024,135323.2
0,0,0,1,1,128,8,256,46472.4
0,0,1,0,0,128,8,256,46140.0
1,1,0,1,1,64,8,1024,125966.2
0,1,1,0,1,128,32,256,46129.8
0,1,1,1,0,64,2,1024,46505.8
0,1,0,0,0,128,8,256,46318.0
0,0,0,1,0,64,8,256,46269.0
0,0,0,0,1,128,8,256,46184.2
1,1,0,0,1,64,2,1024,136113.4
1,1,1,1,0,64,2,256,128226.2
1,0,0,0,0,64,32,256,129289.6
1,0,0,0,1,64,2,256,133882.4
0,1,1,1,0,128,8,1024,46551.0
0,0,1,0,0,128,32,256,46078.8
0,1,0,1,1,128,32,256,46423.2
0,1,1,0,1,128,2,1024,46282.6
1,1,1,0,1,64,32,256,133542.0
1,1,1,1,0,64,8,256,133653.4
0,1,0,0,1,64,32,256,46155.2
0,1,0,1,1,64,2,1024,46520.6
1,1,1,0,1,128,2,256,130635.2
1,1,1,0,1,128,2,1024,134561.0
1,1,1,0,1,64,2,256,132282.6
0,1,1,0,0,128,2,1024,47200.2
1,1,1,0,0,128,2,1024,135272.2
1,1,1,0,0,64,8,1024,133447.6
0,1,1,0,1,64,32,1024,46469.6
0,0,0,0,0,64,2,256,46272.2
0,0,1,0,1,64,32,256,46132.4
1,0,0,0,1,64,32,256,134278.2
0,1,1,1,0,128,32,1024,46795.6
1,0,1,0,1,64,8,256,138369.4
1,0,1,1,0,128,32,1024,138660.8
0,0,0,0,1,128,32,256,46035.0
1,0,0,0,0,64,8,256,134959.4
0,0,1,0,0,64,2,1024,46199.0
0,0,0,1,0,64,2,256,46461.6
0,0,1,1,0,128,8,256,47257.2
1,0,0,1,0,128,32,256,134485.2
1,0,1,1,1,128,8,1024,139292.8
1,1,0,1,1,128,2,1024,127180.0
0,1,0,0,1,128,8,256,46673.2
0,0,1,1,1,64,2,1024,46681.8
0,0,1,0,1,64,32,1024,46132.6
0,0,0,1,0,128,8,256,46366.6
1,1,0,0,0,64,8,1024,134852.2
0,1,0,1,1,128,8,256,47454.8
1,0,0,1,0,128,8,256,132011.0
1,0,1,1,1,64,32,1024,141022.0
0,0,0,0,1,64,2,1024,46267.8
1,0,1,1,1,128,2,256,141082.4
0,1,0,0,1,128,32,256,46355.2
0,1,1,0,0,64,2,1024,46321.6
0,1,0,1,0,128,32,1024,47239.8
1,1,1,1,1,64,2,256,128684.6
1,0,1,1,1,128,8,256,136436.0
1,0,1,0,1,128,32,1024,140847.2
1,0,1,0,0,64,8,256,131837.2
1,1,1,1,0,128,32,1024,126388.4
1,1,1,0,1,128,8,256,128988.8
1,1,0,1,0,64,32,256,133072.4
1,0,0,0,1,64,2,1024,132218.0
1,0,1,1,0,128,2,256,138332.6
1,1,0,0,1,64,32,1024,132368.4
1,1,0,0,0,128,32,1024,133666.2
0,0,0,0,1,64,2,256,46337.0
0,1,1,0,0,64,8,1024,46317.8
1,1,0,0,0,64,32,256,132467.8
0,1,1,0,0,128,2,256,46183.8
0,1,1,0,1,64,8,256,46219.0
1,0,0,1,0,128,8,1024,136143.6
1,1,1,1,1,64,32,1024,130551.4
0,0,0,1,1,64,2,1024,46426.0
1,1,1,0,1,128,32,256,128130.2
0,0,0,1,0,64,32,256,46298.4
1,0,0,0,1,128,2,1024,135630.0
0,0,0,0,1,64,8,1024,46184.4
1,1,1,1,0,64,2,1024,125822.2
1,0,0,0,1,128,8,256,133596.6
0,1,0,0,1,128,32,1024,46405.0
0,1,0,1,0,128,2,256,46584.8
0,1,0,1,0,128,8,1024,46356.0
1,0,1,1,0,128,32,256,140915.4
0,1,1,0,0,128,8,1024,46539.2
1,1,0,0,1,128,2,1024,130383.4
1,1,0,1,0,64,8,1024,132315.2
0,1,1,0,1,128,8,1024,46188.8
1,0,0,1,1,128,32,256,135614.0
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,64,2,1024,46267.8
1,1,1,0,1,64,8,1024,127709.6
0,0,1,1,0,64,2,256,46508.8
0,1,1,0,0,64,32,256,46144.0
0,1,1,1,1,64,32,1024,47233.2
1,1,0,0,0,64,2,256,132203.8
0,0,1,0,1,128,8,256,46271.0
0,0,1,0,0,64,2,256,46097.4
0,0,0,0,1,64,32,1024,46172.2
1,1,0,0,0,64,8,256,134334.0
1,0,0,0,1,64,8,256,133634.4
0,0,0,1,0,128,32,1024,46368.8
1,0,0,1,1,64,8,256,136979.0
1,1,0,1,0,64,32,1024,132685.0
0,1,0,0,0,64,2,256,46500.4
1,0,0,0,1,64,32,1024,130868.6
1,1,0,0,0,128,32,256,131583.0
1,0,0,1,1,64,32,256,134738.8
0,0,0,0,0,128,32,256,46255.0
0,1,1,1,1,128,8,256,46554.0
0,0,0,1,1,128,32,256,46408.2
1,0,0,0,0,64,8,1024,132700.0
0,0,1,0,0,64,8,256,46528.8
1,0,0,1,1,128,32,1024,135249.8
0,1,0,1,0,64,8,1024,46348.8
0,1,1,0,1,64,8,1024,46293.6
0,1,1,0,1,128,8,256,46212.4
0,1,1,0,0,64,32,1024,46145.0
0,1,0,0,0,128,32,1024,46341.0
1,0,1,1,1,64,32,256,139137.0
0,0,0,1,1,128,2,256,46335.6
1,0,0,1,1,128,2,1024,136545.2
1,0,1,0,0,128,2,256,135048.6
0,1,0,0,0,64,8,1024,46294.0
0,0,0,1,0,128,2,1024,46355.2
1,1,1,1,1,128,32,256,135538.4
1,0,0,0,1,128,2,256,135331.6
0,0,1,1,1,128,8,1024,46669.0
1,1,1,1,0,128,8,256,130678.4
0,1,1,0,0,64,2,256,46338.6
0,0,0,1,1,64,32,256,46427.2
1,1,0,1,0,64,2,1024,139402.4
0,1,1,1,1,64,8,256,46723.2
0,0,1,0,1,64,8,1024,47386.4
1,0,0,1,0,64,32,256,130240.8
0,1,0,1,1,64,32,1024,46378.6
1,1,1,0,0,64,32,256,136657.4
1,1,1,1,1,128,8,256,130828.8
1,1,1,1,1,128,8,1024,130226.0
0,1,0,1,0,64,2,256,46355.4
0,1,0,1,1,128,8,1024,47354.4
1,1,1,1,0,128,2,256,128216.6
1,0,1,0,1,64,2,1024,131850.2
0,1,0,0,1,64,32,1024,46172.8
1,0,1,1,1,128,32,1024,142199.6
0,1,0,0,0,64,8,256,46403.8
1,1,1,0,0,64,8,256,130526.8
1,0,0,1,0,64,32,1024,133348.2
0,0,1,1,1,64,32,1024,46610.2
1,1,0,1,0,64,8,256,133943.0
1,0,0,0,0,64,2,256,136455.8
0,1,0,0,0,64,32,256,46122.2
1,0,1,1,0,64,8,1024,138765.2
0,1,0,1,0,128,2,1024,46599.4
0,1,1,1,0,64,32,1024,46801.8
0,1,0,1,0,64,32,256,46886.0
1,0,1,0,1,128,8,1024,136768.0
1,1,0,0,0,128,8,1024,136315.0
0,0,1,0,1,128,32,256,46260.2
0,0,0,0,0,128,8,1024,46208.0
0,0,1,1,0,64,32,256,46700.8
1,0,1,1,0,128,8,1024,138096.8
1,1,1,0,1,64,8,256,132169.4
1,1,1,1,0,64,32,1024,127659.2
1,0,1,1,0,64,2,256,140491.6
0,0,1,0,0,64,8,1024,46291.6
1,1,1,0,1,128,8,1024,132620.2
1,0,0,0,0,128,8,1024,130750.8
1,1,0,1,0,128,2,1024,132390.8
1,1,1,1,1,64,2,1024,131163.4
0,1,0,1,1,64,32,256,46402.4
0,1,1,0,1,128,2,256,46285.6
1,1,1,0,1,64,32,1024,130145.2
1,0,1,1,0,128,2,1024,140842.0
0,1,0,1,1,64,2,256,46400.6
1,1,0,1,1,128,32,1024,129568.0
0,0,0,0,0,64,8,256,46297.6
1,1,0,0,0,128,2,1024,133545.6
0,0,1,0,1,64,2,256,46268.8
0,0,1,1,0,128,2,256,46483.8
0,0,0,0,1,128,32,1024,46299.2
0,0,1,0,0,128,32,1024,46138.8
1,1,1,0,1,128,32,1024,135219.0
1,0,1,0,0,64,2,1024,135076.2
0,0,0,1,1,64,2,256,46471.2
0,1,0,1,0,128,32,256,47359.0
1,1,0,0,1,64,2,256,134110.6
1,1,1,0,0,64,2,1024,129472.0
0,0,1,1,0,128,8,1024,47024.0
0,1,1,0,0,128,8,256,46214.6
0,0,0,1,0,64,2,1024,46287.8
1,1,0,1,1,128,8,1024,129166.2
1,1,0,1,1,64,32,1024,123397.2
1,0,0,1,0,64,8,1024,131169.0
0,1,1,0,1,64,32,256,46325.8
1,1,1,1,1,64,8,1024,131358.0
0,0,0,0,0,128,8,256,46204.0
1,0,1,1,1,64,2,1024,135739.2
0,1,1,1,0,128,2,1024,46400.2
0,1,1,0,1,64,2,1024,46614.4
0,0,1,1,0,64,8,256,46557.4
1,0,0,0,1,128,32,1024,132768.2
0,0,1,1,0,64,2,1024,46456.0
1,0,0,1,1,64,8,1024,135458.2
1,0,0,1,0,128,2,1024,131781.2
0,1,0,0,0,128,32,256,46158.4
1,1,1,1,0,64,32,256,128814.8
0,0,0,1,0,128,2,256,46486.8
1,1,0,1,1,64,2,1024,128299.6
1,1,0,1,1,64,32,256,135693.6
1,0,0,1,1,128,8,256,132351.4
0,1,0,0,1,128,2,1024,46099.4
1,1,0,1,1,64,2,256,134107.4
1,0,1,0,1,64,2,256,134987.2
1,1,1,1,1,128,32,1024,130943.4
0,1,1,1,0,128,32,256,46666.8
1,1,0,1,1,128,2,256,130923.0
1,0,1,0,0,64,2,256,136890.4
1,0,0,1,1,64,2,256,131695.0
0,1,0,1,1,128,2,1024,46445.4
1,0,1,0,0,128,8,256,131236.6
0,0,1,1,1,64,8,256,46834.4
1,0,1,0,1,128,2,256,136870.8
1,1,0,0,1,128,8,256,137657.6
0,0,0,0,0,64,8,1024,46349.4
0,1,0,1,1,64,8,1024,47491.4
0,0,1,0,0,128,2,1024,46254.6
1,1,1,1,1,128,2,256,130797.6
1,1,0,1,1,64,8,256,132419.2
1,0,1,0,1,64,32,1024,138701.4
0,0,0,0,0,64,2,1024,47571.0
1,1,1,1,1,64,8,256,131856.0
1,0,0,0,0,128,32,256,135706.6
0,0,0,0,1,64,8,256,46194.8
0,0,0,0,0,64,32,1024,46298.4
0,0,0,1,1,128,32,1024,46258.4
0,1,0,1,0,64,8,256,46431.0
0,0,1,1,0,64,32,1024,46819.6
0,1,1,1,1,64,8,1024,46751.8
0,0,1,0,1,128,32,1024,47486.6
0,0,1,1,1,64,8,1024,46645.6
0,1,1,0,0,128,32,1024,46311.2
1,1,0,0,1,64,32,256,132894.8
1,1,0,0,0,128,8,256,125404.4
1,0,1,0,1,128,32,256,134666.4
0,0,0,1,0,128,32,256,46457.2
0,1,0,1,0,128,8,256,46439.6
1,0,1,0,1,128,2,1024,135485.6
1,0,0,0,0,64,32,1024,135660.4
0,0,0,0,0,128,2,1024,46169.2
1,1,0,1,1,128,8,256,131563.8
1,1,1,0,0,128,32,256,134640.4
1,1,0,0,0,128,2,256,132604.8
1,1,0,0,1,64,8,1024,134931.8
1,1,0,1,0,128,8,1024,135017.0
0,0,0,1,0,64,8,1024,46405.2
0,0,1,1,1,128,2,1024,46692.6
0,1,1,1,1,64,2,256,46733.2
1,1,1,1,0,128,8,1024,129666.0
0,1,0,1,1,128,2,256,46367.0
0,1,0,0,1,64,8,256,46237.6
0,1,0,1,0,64,32,1024,47346.8
0,0,1,0,0,128,8,1024,46245.0
0,1,1,1,0,128,2,256,46517.8
0,0,0,1,0,64,32,1024,46258.0
0,0,1,0,0,64,32,1024,46389.6
1,0,1,0,0,64,32,256,137127.0
1,0,0,0,1,128,8,1024,130543.6
1,1,1,0,0,64,32,1024,134439.4
1,0,0,1,1,64,32,1024,131342.8
1,1,1,1,0,64,8,1024,126794.8
1,0,1,0,0,128,8,1024,130578.0
0,1,0,0,1,128,2,256,47040.2
1,0,1,1,0,64,32,1024,139522.4
1,0,1,1,1,64,2,256,135234.0
0,0,1,1,1,128,2,256,46688.4
1,0,0,1,1,128,2,256,131667.8
0,0,1,0,1,128,2,256,46121.0
1,1,1,1,0,128,32,256,130071.2
0,1,0,1,0,64,2,1024,46447.6
1,0,0,1,0,128,32,1024,130621.6
0,1,1,1,0,64,8,256,46687.4
1,0,1,0,0,64,32,1024,134519.0
1,1,0,1,1,128,32,256,130087.4
1,0,0,0,0,128,2,1024,131468.0
0,0,1,0,1,64,8,256,46344.4
1,1,0,1,0,64,2,256,134157.4
1,1,1,0,1,64,2,1024,132269.2
0,0,1,0,1,128,8,1024,46365.0
1,0,1,0,0,128,2,1024,137218.2
1,1,0,0,0,64,32,1024,132129.6
0,1,1,1,0,64,2,256,46507.8
1,1,0,0,1,128,32,1024,133874.4
0,0,0,1,0,128,8,1024,46551.6
1,1,0,0,1,64,8,256,134080.8
1,1,0,1,0,128,2,256,135754.4
0,0,0,0,1,64,32,256,46295.4
0,0,0,0,0,64,32,256,46471.2
1,1,1,0,0,128,2,256,136797.8
1,0,0,0,0,64,2,1024,131859.6
0,0,1,1,0,128,32,1024,46495.6
1,0,0,0,0,128,2,256,133624.8
1,1,0,0,1,128,2,256,136842.2
1,0,0,1,1,64,2,1024,133912.8
1,0,1,1,1,128,32,256,137237.2
0,1,1,0,1,128,32,1024,46436.8
1,0,1,0,1,128,8,256,136260.8
0,1,1,0,1,64,2,256,46194.4
0,1,1,0,0,128,32,256,46144.0
0,1,1,1,1,128,8,1024,46970.2
1,1,1,0,0,128,8,256,131126.8
0,1,1,1,1,128,2,1024,46877.2
0,0,0,0,0,128,32,1024,46582.2
