ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,89223.2
1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,75545.0
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,73949.0
1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,71627.2
1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,65501.4
1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,62241.8
0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,73713.6
0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,92285.8
0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,82962.6
0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,60261.2
0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,80125.0
1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,69259.2
0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,86364.8
0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,67200.6
0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,99165.2
1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,91177.6
1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,82817.8
1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,77478.0
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,84106.6
1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,93810.4
1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,64520.2
1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,84183.8
0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,69822.8
1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,78930.2
0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,73916.8
0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,76874.6
1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,93229.6
1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,83174.6
1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,75410.0
1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,87329.2
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,67070.0
1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,63787.6
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,98223.8
0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,85509.0
1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,94648.6
1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,88952.4
0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,64708.6
0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,71888.8
0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,87585.4
0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,94432.8
0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,85324.8
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,63758.2
1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,74802.8
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,71932.8
1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,72156.0
1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,76294.4
1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,87034.8
0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,64060.6
1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,87750.8
0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,69782.6
1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,77884.2
1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,61686.0
1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,84095.0
0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,91755.2
0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,73319.8
1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,67318.4
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,77029.8
0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,85466.8
0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,65340.8
0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,87867.0
1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,91456.0
1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,77173.2
1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,90413.8
1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,86839.6
0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,81897.6
1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,88373.4
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,69936.4
1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,73181.2
1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,89806.2
1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,65853.0
1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,87790.0
0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,76711.6
0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,70900.0
0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,89305.8
0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,69259.4
1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,64713.4
1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,77961.8
1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,94287.2
1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,85731.2
0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,79437.8
0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,66734.0
0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,96677.6
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,66723.2
1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,74135.2
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,73480.2
1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,87690.0
0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,88449.6
0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,91226.0
1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,90328.6
0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,80651.8
1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,69319.2
0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,67567.2
1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,65078.0
0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,63788.4
1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,91457.4
1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,86054.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,60725.0
0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,87059.2
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,66393.8
0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,87803.6
0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,91034.4
1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,95646.2
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,66712.0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,70964.8
0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,63960.2
1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,93843.4
0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,94498.6
1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,65279.8
1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,76930.6
0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,88521.2
1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,89099.4
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56733.4
1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,92701.4
0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,74556.2
1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,89613.4
0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,83659.2
0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,90553.6
1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,66430.0
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,76237.4
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,79434.4
1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,79666.2
0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,93323.2
0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,83328.8
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,58569.0
0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,81943.2
0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,69484.0
1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,72662.6
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,66097.6
0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,94368.6
0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,87732.2
0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,85137.2
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,81824.4
1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,87241.0
0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,84791.8
1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,80961.0
0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,80898.4
1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,75170.6
0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,73537.4
1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,72936.6
1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,96411.6
0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,70934.6
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,58840.2
1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,88262.0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,68788.6
0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,72698.8
1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,78843.8
0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,64771.2
0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,88176.6
0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,87465.4
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,66818.4
1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,75922.2
1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,71010.2
1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,66478.6
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,93902.4
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,85415.2
0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,75580.8
0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,70796.4
0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,94327.4
0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,62568.0
1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,76089.8
0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,90681.8
0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,62511.0
1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,69790.4
0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,66711.4
1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,92236.0
1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,83097.2
0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,81938.6
0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,60295.2
0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,63426.4
0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,81906.2
1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,75697.6
1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,58393.4
0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,86733.6
1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,76838.0
0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,72000.0
0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,67762.6
0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,72787.2
1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,87045.2
1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,65690.0
1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,72076.8
0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,89638.6
1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,88221.6
0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,76507.4
0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,81590.2
1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,71579.2
0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,85559.4
0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,72645.8
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,86468.2
1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,74081.0
1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,96526.6
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,67529.6
1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,80246.4
0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,88466.0
1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,86466.8
1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,69973.2
1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,74522.6
1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,89118.2
1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,77623.0
1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,77078.2
1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,87793.4
0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,72447.4
1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,79076.2
1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,64824.4
0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,69714.2
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,59867.4
1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,86160.4
0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,97586.0
0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,92010.0
1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,77891.8
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,84214.0
1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,71825.0
0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,69243.0
0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,84497.4
0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,74255.6
0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,81959.4
1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,71049.2
0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,75550.6
0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,69883.6
0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,67031.8
0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,95055.4
1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,87903.4
0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,94133.6
0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,75820.8
0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,89687.4
0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,90097.4
1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,83100.8
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,91102.6
0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,79146.0
1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,88689.2
0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,77112.0
1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,92305.6
1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,68680.0
0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,72584.2
1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,79734.2
0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,85641.6
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,77063.0
0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,76219.8
0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,62887.0
1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,74038.4
0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,65233.4
1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,85334.4
1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,85577.6
0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,73476.4
1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,75067.6
1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,71354.4
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58878.0
0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,77835.0
0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,84720.2
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,83232.6
1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,64948.2
1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,79033.6
0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,72199.8
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,64631.6
1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,60977.0
1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,89098.2
0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,74994.2
1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,91619.6
1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,83574.8
0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,78858.8
0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,72208.2
0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,70454.6
1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,83522.0
0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,70657.6
1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,65649.0
0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,84416.2
1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,76357.8
1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,66436.2
1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,89106.8
0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,81173.4
1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,78246.4
1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,84580.6
1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,79603.6
1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,93508.6
1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,85059.2
1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,74506.8
0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,87006.0
1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,63497.0
0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,83495.2
0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,88698.8
1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,70489.4
0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,80171.8
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,93808.6
1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,82966.8
0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,82650.2
1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,79894.6
0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,84433.0
1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,90195.0
1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,66799.2
1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,67598.2
1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,73739.2
1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,78197.0
1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,75490.6
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,63170.0
1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,85859.4
0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,95272.2
0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,66914.6
0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,72296.2
0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,96715.8
1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,61316.0
1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,60682.6
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,94087.0
1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,81163.8
0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,74309.6
0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,77836.6
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,63880.0
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,69247.2
1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,77372.4
1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,85132.8
0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,76973.0
0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,84360.4
0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,68038.0
1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,79174.2
1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,69186.2
1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,79160.6
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,72167.4
0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,77159.0
1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,92720.2
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,72639.6
1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,88808.0
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,91306.8
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,62978.2
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,61033.2
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,73301.2
0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,81640.4
1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,66732.0
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,60227.4
1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,70508.2
1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72285.6
0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,74519.8
1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,94157.0
0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,66295.8
1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,73386.6
0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,68410.4
1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,75043.2
1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,76779.8
0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,81348.6
0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,74539.8
0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,71500.0
0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,86157.8
1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,83263.4
0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,67890.4
0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,90031.6
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,69979.0
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,70289.8
0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,64744.0
1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,81328.6
0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,76793.8
1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,92191.6
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59964.8
1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,89123.8
0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,66986.8
1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,77651.2
0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,98256.4
1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,73350.8
1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,79741.0
0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,74210.2
1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,86330.2
0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,77821.2
0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,74537.0
1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,90396.0
1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,81918.8
0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,83200.2
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,85765.8
0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,88336.8
0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,79171.2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,75747.2
1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,85187.4
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,63844.0
0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,83252.8
0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,85534.4
0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,81972.0
1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,78630.8
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,75397.8
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,78400.8
1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,89445.0
